epoch,train_loss,train_acc,test_loss,test_acc
1,1.6847431373596191,0.43036956521739134,1.6041916279957211,0.40696839080459773
2,1.2258101716041565,0.5756195652173912,1.3673817720906487,0.5470545977011494
3,1.0116162962913513,0.6503152173913044,1.0836039781570435,0.6494252873563218
4,0.8576282849311828,0.7019130434782609,1.0598400933989163,0.653735632183908
5,0.7598432676792145,0.7389130434782609,1.0336093573734677,0.6526580459770115
6,0.7018509950637818,0.7610108695652174,0.9306232312629963,0.6864224137931034
7,0.6663291944265366,0.7659130434782608,0.9535278410747133,0.7004310344827587
8,0.6430140730142594,0.7832065217391304,0.8015103535405521,0.7273706896551724
9,0.5978081541061402,0.7912173913043479,0.8697291078238651,0.6964798850574713
10,0.5865285589694976,0.80075,0.7749452159322542,0.7449712643678161
11,0.5318069368600845,0.8176086956521739,0.7911118865013123,0.728448275862069
12,0.5361074396371841,0.8098152173913044,0.7732466109867754,0.7399425287356322
13,0.5261474303007125,0.8136521739130435,0.7696376052396051,0.7446120689655172
14,0.5054455661773681,0.8265543478260869,0.7851407080888748,0.733117816091954
15,0.5015311743021011,0.8240652173913043,0.8174636713389692,0.7349137931034483
16,0.479625335931778,0.8296630434782609,0.8068629441590145,0.7381465517241379
17,0.45731200015544893,0.8441630434782609,0.8146225563411055,0.7424568965517241
18,0.46318587398529054,0.8387065217391304,0.7810073957361024,0.7553879310344828
19,0.4525069310665131,0.8419565217391304,0.8313295995366985,0.70941091954023
20,0.43917496836185455,0.8424565217391303,0.7718987793757998,0.7478448275862069
21,0.3826670745611191,0.8668586956521739,0.7148514790781613,0.7938218390804598
22,0.3550589652061462,0.8779565217391304,0.7255297056559858,0.7801724137931034
23,0.3580045459270477,0.8752065217391304,0.7129195466123778,0.7790948275862069
24,0.3413404399752617,0.8822065217391304,0.8375337206084152,0.74066091954023
25,0.34609340208768846,0.8801521739130435,0.791539224057362,0.7586206896551724
26,0.33588135287165644,0.8831086956521739,0.7829147310092531,0.7650862068965517
27,0.31913913786411285,0.8879021739130435,0.7139021651498203,0.7869971264367817
28,0.3104941573143005,0.8906521739130435,0.7210797944973255,0.7722701149425287
29,0.3156363244652748,0.8896086956521739,0.7241198014596413,0.7873563218390804
30,0.31617713087797167,0.8941086956521739,0.7404892054097406,0.7708333333333334
31,0.3035325860381126,0.8919021739130435,0.7546118723935095,0.7693965517241379
32,0.3082545735836029,0.8902608695652173,0.8820380917910872,0.7532327586206896
33,0.31057483446598055,0.8876521739130435,0.7117522749407538,0.788433908045977
34,0.28419888132810595,0.8982608695652173,0.7315728499971587,0.7880747126436782
35,0.28007307890057564,0.9004021739130434,0.7591425329446793,0.7862787356321839
36,0.26708176481723783,0.903554347826087,0.7822791728480109,0.7798132183908045
37,0.28507770496606827,0.900054347826087,0.7702333043361532,0.7783764367816093
38,0.29083762350678444,0.8964021739130434,0.7849706483298334,0.788433908045977
39,0.24501568162441253,0.9098586956521739,0.8909742698587221,0.7762212643678161
40,0.25678069895505906,0.9120108695652174,0.7928649032938069,0.7830459770114943
